business_id,date,description,score,postal_code
61056,2014-09-19,Unapproved or unmaintained equipment or utensils,90,94115
61056,2014-09-19,Moderate risk food holding temperature,90,94115
61073,2013-10-17,Unapproved or unmaintained equipment or utensils,90,94115
61073,2013-10-17,Inadequate and inaccessible handwashing facilities,90,94115
61073,2013-10-17,Moderate risk food holding temperature,90,94115
61073,2016-06-24,Moderate risk vermin infestation,92,94115
61093,2016-02-22,Unapproved or unmaintained equipment or utensils,82,94118
61093,2016-02-22,Moderate risk food holding temperature,82,94118
61093,2014-02-28,Unapproved or unmaintained equipment or utensils,92,94118
61093,2014-02-28,Moderate risk food holding temperature,92,94118
61122,2016-01-27,Inadequate and inaccessible handwashing facilities,96,94103
61135,2013-11-06,Unapproved or unmaintained equipment or utensils,92,94116
61135,2014-05-07,Unapproved or unmaintained equipment or utensils,90,94116
61135,2016-06-20,Moderate risk food holding temperature,92,94116
61135,2016-06-20,Inadequate and inaccessible handwashing facilities,92,94116
61136,2016-07-25,Inadequate and inaccessible handwashing facilities,81,94118
61136,2014-10-21,Moderate risk food holding temperature,94,94118
61136,2013-12-05,Moderate risk food holding temperature,92,94118
61136,2014-05-27,Moderate risk food holding temperature,92,94118
61180,2016-07-05,Unclean or unsanitary food contact surfaces,91,94102
61187,2014-03-27,Moderate risk food holding temperature,96,94124
61206,2016-08-24,Moderate risk food holding temperature,86,94117
61324,2014-04-18,Moderate risk food holding temperature,90,94107
61356,2016-07-18,Moderate risk vermin infestation,96,94109
61357,2014-09-08,Inadequate and inaccessible handwashing facilities,92,94102
61390,2016-09-06,Moderate risk food holding temperature,94,94103
61390,2014-12-03,Moderate risk food holding temperature,92,94103
61390,2014-02-12,Inadequate warewashing facilities or equipment,94,94103
61427,2015-05-13,Unapproved or unmaintained equipment or utensils,88,94103
61427,2015-05-13,Inadequate and inaccessible handwashing facilities,88,94103
61427,2014-04-02,Moderate risk food holding temperature,88,94103
61436,2015-09-28,Inadequate and inaccessible handwashing facilities,87,94107
61438,2014-04-22,Moderate risk food holding temperature,96,94115
61460,2015-05-05,Moderate risk food holding temperature,84,94107
61460,2015-05-05,Inadequate and inaccessible handwashing facilities,84,94107
61471,2014-06-09,Moderate risk food holding temperature,90,94107
61493,2016-04-29,Inadequate and inaccessible handwashing facilities,96,94122
61512,2014-06-16,Moderate risk food holding temperature,90,94123
61512,2013-11-13,Inadequate and inaccessible handwashing facilities,90,94123
61512,2016-06-28,Moderate risk food holding temperature,90,94123
61514,2014-01-15,Inadequate and inaccessible handwashing facilities,90,94103
61514,2014-01-15,Unclean unmaintained or improperly constructed toilet facilities,90,94103
61514,2014-05-29,Inadequate and inaccessible handwashing facilities,86,94103
61514,2014-05-29,Unapproved or unmaintained equipment or utensils,86,94103
61516,2015-09-08,Inadequate and inaccessible handwashing facilities,87,94124
61592,2015-04-02,Moderate risk vermin infestation,90,94117
61592,2015-04-02,Unapproved or unmaintained equipment or utensils,90,94117
61592,2013-11-06,Unapproved or unmaintained equipment or utensils,83,94117
61592,2013-11-06,Moderate risk food holding temperature,83,94117
61595,2016-04-13,Inadequate and inaccessible handwashing facilities,86,94110
61595,2016-04-13,Moderate risk food holding temperature,86,94110
61598,2016-09-13,Insufficient hot water or running water,90,94116
61602,2014-03-21,Inadequate and inaccessible handwashing facilities,85,94105
61635,2016-09-07,Moderate risk food holding temperature,90,94104
61643,2014-12-03,Moderate risk food holding temperature,90,94105
61643,2014-05-19,Moderate risk food holding temperature,88,94105
61669,2016-04-27,Inadequate and inaccessible handwashing facilities,88,94104
61697,2016-08-23,Moderate risk vermin infestation,90,94110
61697,2016-08-23,Moderate risk food holding temperature,90,94110
61697,2015-08-11,Moderate risk vermin infestation,83,94110
61697,2014-05-20,Inadequate or unsanitary refuse containers or area or no garbage service,83,94110
61697,2014-05-20,Unapproved or unmaintained equipment or utensils,83,94110
61728,2016-09-20,Moderate risk food holding temperature,85,94121
61728,2016-09-20,Unapproved or unmaintained equipment or utensils,85,94121
61728,2015-03-06,Unapproved food source,89,94121
61728,2015-03-06,Moderate risk vermin infestation,89,94121
61736,2016-02-22,Unapproved or unmaintained equipment or utensils,96,94110
61736,2014-04-17,Moderate risk vermin infestation,89,94110
61789,2016-04-05,Moderate risk food holding temperature,88,94103
61816,2016-07-28,Inadequate and inaccessible handwashing facilities,82,94109
61816,2015-02-20,Moderate risk food holding temperature,81,94109
61816,2015-02-20,Moderate risk vermin infestation,81,94109
61856,2016-04-13,Inadequate and inaccessible handwashing facilities,90,94111
61861,2014-03-24,Unapproved or unmaintained equipment or utensils,90,94103
61915,2014-02-05,Moderate risk food holding temperature,96,94112
61923,2015-06-30,Unapproved or unmaintained equipment or utensils,84,94107
61923,2015-06-30,Inadequate and inaccessible handwashing facilities,84,94107
61923,2015-06-30,Insufficient hot water or running water,84,94107
61923,2015-06-30,Inadequate warewashing facilities or equipment,84,94107
61923,2014-04-10,No hot water or running water,93,94107
61953,2016-06-09,Moderate risk vermin infestation,92,94102
61953,2016-06-09,Moderate risk food holding temperature,92,94102
61959,2014-02-07,Unapproved or unmaintained equipment or utensils,92,94133
62000,2014-08-25,Inadequate and inaccessible handwashing facilities,96,94109
62010,2014-04-21,Moderate risk food holding temperature,96,94103
62051,2016-07-20,Inadequate and inaccessible handwashing facilities,82,94117
62051,2014-06-02,Moderate risk food holding temperature,88,94117
62051,2014-06-02,Unapproved or unmaintained equipment or utensils,88,94117
62056,2014-02-06,Unapproved or unmaintained equipment or utensils,92,94110
62056,2014-02-06,Moderate risk food holding temperature,92,94110
62057,2015-04-21,Unclean unmaintained or improperly constructed toilet facilities,94,94118
62060,2016-05-23,Moderate risk food holding temperature,96,94108
62064,2016-08-19,Inadequate and inaccessible handwashing facilities,86,94102
62064,2016-08-19,Insufficient hot water or running water,86,94102
62064,2014-07-11,Moderate risk food holding temperature,86,94102
62064,2014-07-11,Moderate risk vermin infestation,86,94102
62064,2014-07-11,Inadequate and inaccessible handwashing facilities,86,94102
62069,2015-08-31,Moderate risk food holding temperature,92,94124
62072,2014-01-22,Inadequate and inaccessible handwashing facilities,96,94121
62140,2015-06-05,Moderate risk food holding temperature,92,94118
62176,2015-04-13,Moderate risk vermin infestation,92,94124
62176,2016-01-14,Moderate risk vermin infestation,81,94124
62176,2016-01-14,Moderate risk food holding temperature,81,94124
62176,2014-03-18,Unclean or unsanitary food contact surfaces,89,94124
62176,2014-03-18,Moderate risk vermin infestation,89,94124
62277,2014-04-22,Moderate risk food holding temperature,92,94102
62277,2016-04-29,Inadequate warewashing facilities or equipment,90,94102
62316,2015-03-24,Unclean or unsanitary food contact surfaces,87,94109
62316,2016-01-27,Unapproved or unmaintained equipment or utensils,82,94109
62316,2016-01-27,Inadequate and inaccessible handwashing facilities,82,94109
62316,2016-01-27,Unclean unmaintained or improperly constructed toilet facilities,82,94109
62316,2013-10-16,Inadequate and inaccessible handwashing facilities,90,94109
62316,2013-10-16,Moderate risk food holding temperature,90,94109
62334,2016-09-16,Inadequate and inaccessible handwashing facilities,86,94105
62334,2014-06-27,Inadequate and inaccessible handwashing facilities,92,94105
62357,2015-03-04,Inadequate and inaccessible handwashing facilities,88,94124
62357,2015-03-04,Moderate risk food holding temperature,88,94124
62357,2015-10-27,Inadequate and inaccessible handwashing facilities,83,94124
62357,2015-10-27,No hot water or running water,83,94124
62358,2015-04-14,Moderate risk food holding temperature,81,94114
62358,2015-04-14,Moderate risk vermin infestation,81,94114
62358,2016-03-30,Moderate risk food holding temperature,90,94114
62358,2013-11-26,Inadequate warewashing facilities or equipment,86,94114
62358,2013-11-26,Unapproved or unmaintained equipment or utensils,86,94114
62362,2014-06-26,Unapproved or unmaintained equipment or utensils,86,94133
62362,2014-06-26,Inadequate and inaccessible handwashing facilities,86,94133
62362,2015-08-04,Unapproved or unmaintained equipment or utensils,85,94133
62419,2014-08-06,Insufficient hot water or running water,89,94122
62435,2016-05-04,Inadequate warewashing facilities or equipment,91,94133
62435,2016-05-04,Unclean or unsanitary food contact surfaces,91,94133
62443,2015-01-08,Inadequate and inaccessible handwashing facilities,80,94102
62443,2015-01-08,Moderate risk vermin infestation,80,94102
62443,2015-01-08,Insufficient hot water or running water,80,94102
62521,2014-09-08,Inadequate and inaccessible handwashing facilities,96,94123
62526,2014-10-02,Unclean or unsanitary food contact surfaces,93,94118
62526,2015-08-20,Moderate risk food holding temperature,96,94118
62526,2014-05-23,Moderate risk food holding temperature,96,94118
62532,2016-04-06,Moderate risk food holding temperature,86,94103
62532,2014-04-18,Moderate risk vermin infestation,85,94103
62548,2015-06-09,Unclean or unsanitary food contact surfaces,82,94117
62548,2014-03-04,Moderate risk food holding temperature,85,94117
62550,2014-06-30,Moderate risk food holding temperature,92,94102
62550,2014-06-30,Unapproved or unmaintained equipment or utensils,92,94102
62551,2013-11-04,Unapproved or unmaintained equipment or utensils,92,94102
62551,2013-11-04,Moderate risk food holding temperature,92,94102
62552,2014-06-30,Moderate risk food holding temperature,88,94102
62560,2014-11-05,Unapproved or unmaintained equipment or utensils,94,94112
62572,2014-06-10,Moderate risk food holding temperature,90,94117
62573,2015-06-10,Moderate risk food holding temperature,84,94112
62573,2013-11-12,Unclean or unsanitary food contact surfaces,91,94112
62573,2014-05-27,Inadequate warewashing facilities or equipment,96,94112
62597,2015-05-07,Moderate risk food holding temperature,89,94124
62631,2014-04-24,Inadequate and inaccessible handwashing facilities,85,94107
62632,2014-05-14,Inadequate and inaccessible handwashing facilities,83,94103
62674,2014-05-16,Moderate risk food holding temperature,96,94102
62688,2016-03-03,Insufficient hot water or running water,81,94124
62688,2016-03-03,Moderate risk vermin infestation,81,94124
62688,2013-12-19,Inadequate and inaccessible handwashing facilities,87,94124
62701,2014-03-07,Inadequate warewashing facilities or equipment,92,94111
62701,2014-03-07,Inadequate and inaccessible handwashing facilities,92,94111
62702,2014-05-05,Inadequate and inaccessible handwashing facilities,96,94133
62708,2014-08-14,Moderate risk vermin infestation,90,94109
62708,2015-11-04,Unapproved or unmaintained equipment or utensils,88,94109
62708,2016-05-18,Moderate risk vermin infestation,85,94109
62717,2014-03-03,Moderate risk food holding temperature,94,94117
62730,2015-03-06,Inadequate and inaccessible handwashing facilities,81,94133
62730,2015-03-06,Unclean or unsanitary food contact surfaces,81,94133
62735,2015-01-21,Insufficient hot water or running water,82,94110
62735,2015-01-21,Moderate risk vermin infestation,82,94110
62735,2015-01-21,Moderate risk food holding temperature,82,94110
62739,2016-01-19,Unapproved or unmaintained equipment or utensils,89,94110
62739,2016-06-15,Unapproved or unmaintained equipment or utensils,94,94110
62744,2014-07-30,Unapproved or unmaintained equipment or utensils,90,94110
62744,2014-07-30,Inadequate and inaccessible handwashing facilities,90,94110
62744,2015-07-01,Inadequate warewashing facilities or equipment,98,94110
62746,2014-03-26,Inadequate and inaccessible handwashing facilities,88,94122
62765,2016-01-20,Unapproved or unmaintained equipment or utensils,82,94121
62765,2016-01-20,Moderate risk food holding temperature,82,94121
62767,2014-06-27,Unapproved or unmaintained equipment or utensils,88,94122
62767,2014-06-27,Moderate risk food holding temperature,88,94122
62767,2013-12-24,Unapproved or unmaintained equipment or utensils,90,94122
62767,2013-12-24,Moderate risk food holding temperature,90,94122
62768,2014-10-29,Inadequate and inaccessible handwashing facilities,89,94122
62768,2013-12-19,Moderate risk vermin infestation,96,94122
62775,2016-09-12,Unapproved or unmaintained equipment or utensils,94,94123
62775,2015-05-07,Inadequate and inaccessible handwashing facilities,94,94123
62775,2013-11-08,Moderate risk food holding temperature,96,94123
62779,2015-07-06,Inadequate and inaccessible handwashing facilities,81,94107
62779,2015-07-06,Moderate risk food holding temperature,81,94107
62779,2015-07-06,Unclean or unsanitary food contact surfaces,81,94107
62779,2015-12-02,Unclean or unsanitary food contact surfaces,81,94107
62779,2015-12-02,Moderate risk food holding temperature,81,94107
62779,2015-12-02,Inadequate and inaccessible handwashing facilities,81,94107
62779,2014-05-09,Unapproved or unmaintained equipment or utensils,94,94107
62780,2015-07-24,Moderate risk food holding temperature,92,94107
62780,2013-11-14,Moderate risk food holding temperature,92,94107
